#id1,id2,weight
Hampton:0,Code,1
Clerkenwell,PPL,1
Clerkenwell,P,1
Clerkenwell,Code,1
Belsize:0,PPL,1
Belsize:0,P,1
Belsize:0,Code,1
Primrose,PPL,1
Primrose,P,1
Primrose,Code,1
Chalk:0,PPL,1
Chalk:0,P,1
Chalk:0,Code,1
Tufnell:0,PPL,1
Tufnell:0,P,1
Tufnell:0,Code,1
Kentish:0,PPL,1
Kentish:0,P,1
Kentish:0,Code,1
Barnsbury:0,PPL,1
Barnsbury:0,P,1
Barnsbury:0,Code,1
Shadwell:0,PPL,1
Shadwell:0,P,1
Shadwell:0,Code,1
Mottingham:0,PPL,1
Mottingham:0,P,1
Mottingham:0,Code,1
Nine:0,PPL,1
Nine:0,P,1
Nine:0,Code,1
Elms:0,PPL,1
Elms:0,P,1
Elms:0,Code,1
Tooting:4,PPL,1
Tooting:4,P,1
Tooting:4,Code,1
Surbiton:0,PPL,1
Surbiton:0,P,1
Surbiton:0,Code,1
Brixton:1,PPL,1
Brixton:1,P,1
Brixton:1,Code,1
Elephant:0,PPL,1
Elephant:0,P,1
Elephant:0,Code,1
Castle:0,PPL,1
Castle:0,P,1
Castle:0,Code,1
Greenhill,PPL,1
Greenhill,P,1
Greenhill,Code,1
Crystal:0,PPL,1
Crystal:0,P,1
Crystal:0,Code,1
Muswell,PPL,1
Muswell,P,1
Muswell,Code,1
Brockley:2,PPL,1
Brockley:2,P,1
Brockley:2,Code,1
Broadway:5,PPL,1
Broadway:5,P,1
Broadway:5,Code,1
Ladywell:2,PPL,1
Ladywell:2,P,1
Ladywell:2,Code,1
Shortlands:2,PPL,1
Shortlands:2,P,1
Shortlands:2,Code,1
Anerley:1,PPL,1
Anerley:1,P,1
Anerley:1,Code,1
Aldgate:3,PPL,1
Aldgate:3,P,1
Aldgate:3,Code,1
Crofton:3,PPL,1
Crofton:3,P,1
Crofton:3,Code,1
Lee:2,PPL,1
Lee:2,P,1
Lee:2,Code,1
Canning:2,PPL,1
Canning:2,P,1
Canning:2,Code,1
Charlton:1,PPL,1
Charlton:1,P,1
Charlton:1,Code,1
Earlsfield:1,PPL,1
Earlsfield:1,P,1
Earlsfield:1,Code,1
Wick:1,PPL,1
Wick:1,P,1
Wick:1,Code,1
Harringay:1,PPL,1
Harringay:1,P,1
Harringay:1,Code,1
Mortlake:1,PPL,1
Mortlake:1,P,1
Mortlake:1,Code,1
Norbiton:1,PPL,1
Norbiton:1,P,1
Norbiton:1,Code,1
Sheen:1,PPL,1
Sheen:1,P,1
Sheen:1,Code,1
Sisters:2,PPL,1
Sisters:2,P,1
Sisters:2,Code,1
Barons:1,PPL,1
Barons:1,P,1
Barons:1,Code,1
Burnt:1,PPL,1
Burnt:1,P,1
Burnt:1,Code,1
Canons:1,PPL,1
Canons:1,P,1
Canons:1,Code,1
Colindale:1,PPL,1
Colindale:1,P,1
Colindale:1,Code,1
Gants:1,PPL,1
Gants:1,P,1
Gants:1,Code,1
Golders:1,PPL,1
Golders:1,P,1
Golders:1,Code,1
Leicester:2,PPL,1
